spelling,word
['ĩ.tɨ.Ru.ɡɐ.ˈti.vu'],interrogativo
['kɐ.ɾiʒ.ˈma.ti.ku'],carismático
['Ru.ˈdɛ.lɐ'],rodela
['bu.ɾu.ˈkɾa.ti.ku'],burocrático
['ˈkla.vɐ'],clava
['ka.ˈbi.nɨ'],cabine
['pɨʃ.ˈtɐ.nɐ'],pestana
['ɐjʃ.tɾɐ.pu.ˈlaɾ'],extrapolar
['bɾɐ.ˈsa.dɐ'],braçada
['bɐ.ˈdɐ.nɐ'],badana
['kɐ.nɐ.ˈvjaɫ'],canavial
['zu.ˈRaɾ'],zurrar
['iʃ.pɐ.ˈsaɾ'],espaçar
['di.mi.ˈnu.tu'],diminuto
['ˈbɾõ.ku'],bronco
['Rɨ.pɾi.ˈmẽ.dɐ'],reprimenda
['ti.ɾi.ˈtaɾ'],tiritar
['vɨ.lɨ.ˈʒaɾ'],velejar
['ẽ.ku.lɨ.ɾi.ˈzaɾ'],encolerizar
['pu.sɨ.ˈsi.vu'],possessivo
['pɐ.ˈɡɔ.dɨ'],pagode
['sɐ.ˈkɐ.nɐ'],sacana
['mi.ɔ.ˈzɔ.tiʃ'],miosótis
['suʃ.sɛ.ti.bi.li.ˈda.dɨ'],suscetibilidade
['dɨ.zɐ.bɾu.ˈʃaɾ'],desabrochar
['ˈnoj.vɐ'],noiva
['ɐ.sɨ.si.bi.li.ˈda.dɨ'],acessibilidade
['ʒɨ.ˈzuʃ'],jesus
['sĩ.ˈɡɾaɾ'],singrar
['iʃ.ku.ˈmaɾ'],escumar
['iʃ.pu.ˈmaɾ'],espumar
['ɡɐ.ˈzjaɾ'],gasear
['ɡli.sɨ.ˈɾi.nɐ'],glicerina
['mɐɾ.sɨ.nɐ.ˈɾi.ɐ'],marcenaria
['ɐ.fɾi.kɐ.ˈniʒ.mu'],africanismo
['kɐ.tɐ.lu.ˈɡaɾ'],catalogar
['ĩ.dɛ.ˈksaɾ'],indexar
['ĩ.fɛ.ˈtaɾ'],infetar
['ĩ.sɛ.ˈti.vu.ɾu'],insetívoro
['zi.ˈpaɾ'],zipar
['ʃɐ.ˈpa.du'],chapado
['pɨ.ˈtaɾ.du'],petardo
['iʒ.bɐ.ˈRaɾ'],esbarrar
['ˈRwɛ.lɐ'],ruela
['kɐʃ.ˈka.ʎu'],cascalho
['pi.ˈɾɐ.ɲɐ'],piranha
['buɾ.dɨ.ˈʒaɾ'],bordejar
['djɐ.ˈde.mɐ'],diadema
['kweɾ.ˈsɐ̃w̃'],coerção
['kõ.fɾɐ.ˈɾi.ɐ'],confraria
['i.nũ.ˈsja.du'],enunciado
['i.zɨ.ˈkwi.vɛɫ'],exequível
['ĩ.paɫ.ˈpa.vɛɫ'],impalpável
['di.ˈlu.vju'],dilúvio
['tu.Rẽ.ˈsjaɫ'],torrencial
['ĩ.di.ˈʒɛʃ.tu'],indigesto
['ɡɐ.ˈni.du'],ganido
['aɫ.vɨ.nɐ.ˈɾi.ɐ'],alvenaria
['plu.ɾɐ.li.ˈda.dɨ'],pluralidade
['iʃ.fɔ.ˈmja.du'],esfomeado
['dɨ.ˈkɔ.tɨ'],decote
['fa.tu.ɾɐ.ˈsɐ̃w̃'],faturação
['kɾɨ.pi.ˈtɐ̃.tɨ'],crepitante
['ɛˈburnju'],ebúrneo
['ɐʃ.fi.ˈksi.ɐ'],asfixia
['kõ.vi.ˈvẽ.sjɐ'],convivência
['bɐ.ˈlo.fu'],balofo
['ĩ.di.ˈɾɛ.tɐ'],indireta
['vɔɫ.ˈta.ʒɐ̃j̃'],voltagem
['bɾɐ.ˈmi.du'],bramido
['si.nɨ.mɐ.ˈtɔ.ɡɾɐ.fu'],cinematógrafo
['ẽ.ɡɾɐ.ˈsaɾ'],engraçar
['paj.ˈzɐ.nɐ'],paisana
['suɾ.ˈdi.nɐ'],surdina
['i.nɐ.ni.ˈsɐ̃w̃'],inanição
['bi.ɔ.ˈmɛ.di.ku'],biomédico
['ẽ.tɾɨ.ɡɐ.ˈdoɾ'],entregador
['sɐ.tu.ɾɐ.ˈsɐ̃w̃'],saturação
['ɐ̃.ˈpo.lɐ'],ampola
['ˈbjɔ.psjɐ'],biópsia
['Rɨ.ˈvɛɾ.su'],reverso
['i.li.mi.ˈta.du'],ilimitado
['ɐ.ɾɨ.ˈno.zu'],arenoso
['ɐ.tɾi.bwi.ˈsɐ̃w̃'],atribuição
['ɐ.tɾi.bu.lɐ.ˈsɐ̃w̃'],atribulação
['ɐ.tɾu.si.ˈda.dɨ'],atrocidade
['ɐ.tɾu.pɨ.lɐ.ˈmẽ.tu'],atropelamento
['ɐ.tɾu.ˈpe.lu'],atropelo
['aw.djɔ.vi.ˈzwaɫ'],audiovisual
['aw.di.tu.ˈɾi.ɐ'],auditoria
['aw.ˈdi.vɛɫ'],audível
['aw.ɾi.ku.ˈlaɾ'],auricular
['awʃ.kuɫ.tɐ.ˈsɐ̃w̃'],auscultação
['ɐ̃.ˈdɾa.ʒuʃ'],andrajos
['ĩʃ.tɐ.lɐ.ˈsɐ̃w̃'],instalação
['i.du.kɐ.sju.ˈnaɫ'],educacional
['Rɨ.kɾjɐ.ˈti.vu'],recreativo
['maɾ.ˈksiʃ.tɐ'],marxista
['mi.kɾɔ.i.kɔ.nu.ˈmi.ɐ'],microeconomia
['ˈɐ̃.fu.ɾɐ'],ânfora
['su.bli.ˈɲaɾ'],sublinhar
['i.ʒjɛ.ˈniʃ.tɐ'],higienista
['pɐ.ˈɾɔ.kjɐ'],paróquia
['ɐ.ˈte.Ru'],aterro
['dɨ.pu.zi.ˈsɐ̃w̃'],deposição
['ẽ.tu.ˈʎaɾ'],entulhar
['ẽ.ˈtu.ʎu'],entulho
['pɨ.dɾɨ.ˈɡu.ʎu'],pedregulho
['ɐ.sẽ.twɐ.ˈsɐ̃w̃'],acentuação
['Ru.ˈza.du'],rosado
['ˈtɾa.vu'],travo
['bi.ˈkaɾ'],bicar
['dɨ.zɐʃ.ˈtɾo.zu'],desastroso
['Rɨ.tɾi.ˈbwiɾ'],retribuir
['nɐ.ftɐ.ˈli.nɐ'],naftalina
['mẽ.ˈsaɫ'],mensal
['ɡaj.ˈɔ.lɐ'],gaiola
['nɐ.vɨ.ˈɡa.vɛɫ'],navegável
['dɨ.Rɐ.ˈpaɾ'],derrapar
['ĩ.pu.ˈnẽ.tɨ'],imponente
['ɡɾɐ̃.ˈdjo.zu'],grandioso
['su.pɨɾ.ʃti.ˈsjo.zu'],supersticioso
['Rɔ.kɔ.ˈkɔ'],rococó
['ˈvɐ̃.dɐ.lu'],vândalo
['vi.ˈzɐj.ɾɐ'],viseira
['mɐ.tu.ˈtaɾ'],matutar
['ku.mũ.ˈɡaɾ'],comungar
['ˈka.lu'],calo
['ku.ˈtɐj.ʒu'],cotejo
['mɨ.ˈtjɔ.ɾu'],meteoro
['mɨ.tju.ˈɾi.tu'],meteorito
['ẽ.ˈfja.dɐ'],enfiada
['Rɨ.ˈɡa.lu'],regalo
['bu.ˈRi.fu'],borrifo
['ɐɾ.ˈkɐj.ʒu'],arquejo
['pɔ.li.fu.ˈni.ɐ'],polifonia
['ɐ.ɡɐ.ˈza.ʎu'],agasalho
['ˈka.vu'],cavo
['iʃ.ˈtow.ɾu'],estouro
['ˈtõ.bu'],tombo
['ˈuj.vu'],uivo
['ˈʃu.tu'],chuto
['ɐ.ˈɾɐj.ʒu'],arejo
['ˈfo.Ru'],forro
['ɐ.ˈRu.mu'],arrumo
['ˈmɐ̃.du'],mando
['ˈpu.ʃu'],puxo
['i.ˈzɐ̃.ɡɨ'],exangue
['ʃɨ.ˈɾeʃ'],xerez
['ˈʃi.bu'],chibo
['blɐʃ.ˈfe.mu'],blasfemo
['ɐ.ˈpa.ɾu'],aparo
['Rɨ.ˈti.ɾu'],retiro
['ˈto.mu'],tomo
['kɐ.biʒ.ˈbaj.ʃu'],cabisbaixo
['ɐ.kɾɨʃ.ˈsẽ.tu'],acrescento
['ẽ.ˈvi.u'],envio
['iʃ.ˈpi.Ru'],espirro
['ˈfaɫ.tu'],falto
['ɐ.ˈsaɫ.tu'],assalto
['vu.ˈti.vu'],votivo
['ĩ.sẽ.ˈti.vu'],incentivo
['ɐ.ˈpɾu.mu'],aprumo
['ˈdɾe.nu'],dreno
['ɐ.ˈlɛ.ɡɾo'],alegro
['ˈse.Ru'],cerro
['ɐ.Rɨ.ˈme.du'],arremedo
['ĩ.tẽ.sju.ˈnaɫ'],intencional
['ɐ.ˈtɾa.zu'],atraso
['ɐ.li.ˈɲa.vu'],alinhavo
['ˈko.bɾu'],cobro
['ɐ.su.ˈbi.u'],assobio
['ɐ.tĩ.ˈʒi.vɛɫ'],atingível
['ˈfo.ʎu'],folho
['dɨʒ.ˈmɐ̃.ʃu'],desmancho
['dɨ.zɐ.ˈti.nu'],desatino
['bu.ˈʒi.u'],bugio
['pɨʃ.tɐ.ˈnɐj.ʒu'],pestanejo
['ˈtɐ̃.pu'],tampo
['flɐ.ˈʒe.lu'],flagelo
['kuɾ.ˈne.tu'],corneto
['i.ˈlẽ.ku'],elenco
['dow.tu.ˈɾɐ̃.du'],doutorando
['kõ.si.dɨ.ˈɾɐ̃.du'],considerando
['kõ.ˈfɾa.dɨ'],confrade
['ɐɾ.ˈpɐj.ʒu'],arpejo
['ɐ.kli.mɐ.tɐ.ˈsɐ̃w̃'],aclimatação
['foɫ.ˈɡaɾ'],folgar
['sub.sɨ.ˈkwẽ.tɨ'],subsequente
['vi.ˈɾi.ʎɐ'],virilha
['vɨʃ.pɨɾ.ˈti.nu'],vespertino
['ˈfjaʃ.ku'],fiasco
['ʒɨɾ.mi.ˈnaɾ'],germinar
['ew.ˈnu.ku'],eunuco
['fuɾ.mi.ˈda.vɛɫ'],formidável
['kɐ̃.ˈtiɫ'],cantil
['ĩ.ˈkuɫ.tu'],inculto
['i.nɨ.bɾi.ˈɐ̃.tɨ'],inebriante
['sĩ.tɨ.ti.ˈzaɾ'],sintetizar
['ta.ˈtu'],tatu
['muʃ.ku.lɐ.ˈsɐ̃w̃'],musculação
['Rɐj.tu.ˈɾi.ɐ'],reitoria
['i.lu.zju.ˈniʃ.tɐ'],ilusionista
['vi.ˈdɾa.sɐ'],vidraça
['lɨ.ˈʒiʃ.tɐ'],legista
['Rɨʃ.taw.ɾɐ.ˈdoɾ'],restaurador
['pɾu.lɨ.tɐ.ˈɾja.du'],proletariado
['ku.ˈlɛ.ʒju'],colégio
['lɐ̃.pɐ.ˈɾi.nɐ'],lamparina
['ĩ.tɾu.du.ˈsɐ̃w̃'],introdução
['ɐ.tɨ.Rɐ.ˈdoɾ'],aterrador
['ɐ.tɨ.Ru.ɾi.zɐ.ˈdoɾ'],aterrorizador
['ɐ.ti.ɾɐ.ˈdoɾ'],atirador
['ɐ.tu.ˈlɐj.ɾu'],atoleiro
['ɐ.tu.mi.zɐ.ˈsɐ̃w̃'],atomização
['ɐ.tu.mi.ˈzaɾ'],atomizar
['ɐ.tɾɐ.kɐ.ˈsɐ̃w̃'],atracação
['ɐ.tɾɐ.pɐ.ʎɐ.ˈsɐ̃w̃'],atrapalhação
['ɐ.ˈtɾɐj.tu'],atreito
['ɐ.tɾɨ.ˈla.du'],atrelado
['dɨ.fɨ.ˈɾi.du'],deferido
['dɨ.zɐ̃.pɐ.ˈɾaɾ'],desamparar
['kɐʃ.ˈtɾa.du'],castrado
['pɨɾ.mɐ.nẽ.tɨ.ˈmẽ.tɨ'],permanentemente
['pɨ.ɾi.ˈta.ʒɐ̃j̃'],peritagem
['Rɐ.di.ˈka.du'],radicado
['Ru.ˈdowouRu.ˈdo'],rodou
['sɔ.tɐ.ˈvẽ.tu'],sotavento
['di.ˈzaj.nɐɾ'],designer
['bu.ˈkaɫ'],bocal
['ˈpɐ̃j̃ʃ'],pães
['ˈɡɾe.lu'],grelo
['bɛ.lɐ.ˈdo.nɐ'],beladona
['ɡoɫ.ˈfaɾ'],golfar
['ɐ.dɨ.ˈɾẽ.sjɐ'],aderência
['li.ˈʃɐj.ɾɐ'],lixeira
['nɨ.ˈnu.faɾ'],nenúfar
['ˈuɾ.zɨ'],urze
['tɾɐ̃ʒ.lɐ.ˈdaɾ'],transladar
['ɔɾ.sɐ.mẽ.ˈtaɾ'],orçamentar
['fuɾ.nɨ.si.ˈmẽ.tu'],fornecimento
['nu.ˈtɾjẽ.tɨ'],nutriente
['ˈmɛ.tɾi.kɐ'],métrica
['Rɨ.ˈvɔɫ.vɛɾ'],revólver
['ˈbɛ.Ru'],berro
['ɐjʃ.klu.zi.vi.ˈda.dɨ'],exclusividade
['ˈtjoɾ'],teor
['ku.lɛ.ˈtɐ.njɐ'],coletânea
['kɐ̃.tɐ.ˈɾi.ɐ'],cantaria
['kaɫ.sɨ.tɐ.ˈɾi.ɐ'],calcetaria
['ɐɾ.mɐ.ˈɾi.ɐ'],armaria
['dɨʃ.ti.lɐ.ˈɾi.ɐ'],destilaria
['Rɨ.fi.nɐ.ˈɾi.ɐ'],refinaria
['iʃ.tɐ.ˈtwe.tɐ'],estatueta
['tu.ˈʎeɾ'],tolher
['i.zu.ˈlɐ̃.tɨ'],isolante
['ɐ.kɐ.bɾu.ˈɲa.du'],acabrunhado
['ɐ.ɡɾɨ.sɨ.vi.ˈda.dɨ'],agressividade
['puʃ.tu.ˈlaɾ'],postular
['ɐ.ti.ˈnẽ.tɨ'],atinente
['ku.bi.ˈsaɾ'],cobiçar
['ĩ.diʃ.pu.ˈni.vɛɫ'],indisponível
['ˈlaw.tu'],lauto
['ˈɔ.vɐ'],ova
['ˈɡaʃ.pjɐ'],gáspea
['bu.ˈdiʃ.tɐ'],budista
['ẽ.pu.ˈlaɾ'],empolar
['ẽ.ˈpo.lɐ'],empola
['mu.ˈkɔ.zɐ'],mucosa
['ɔ.ˈlĩ.pi.ku'],olímpico
['tɾɨ.ˈnɔ'],trenó
['ĩ.pu.tɐ.ˈsɐ̃w̃'],imputação
['sub.vɨɾ.ˈsi.vu'],subversivo
['ˈʒɐ̃.tɨ'],jante
['ɐ.ˈkɔɾ.dɨ'],acorde
['iʃ.ˈka.pɨ'],escape
['dɨʒ.ˈli.zɨ'],deslize
['ĩ.ˈplɐ̃.tɨ'],implante
['Rɛ.ˈklɐ.mɨ'],reclame
['dɨʃ.ˈkaɾ.tɨ'],descarte
['ˈtɾɐ̃.zɨ'],transe
['i.ˈfe.bu'],efebo
['ĩ.fɛ.ˈksjo.zu'],infeccioso
['Rɨ.ˈkĩ.tɨ'],requinte
['Rɨ.klu.ˈzɐ̃w̃'],reclusão
['dɨʃ.pɾẽ.ˈdi.du'],desprendido
['ĩ.fla.ˈsɐ̃w̃'],inflação
['dɨʃ.pɨɾ.ˈdi.sju'],desperdício
['vɐ.li.ˈdaɾ'],validar
['pɨʃ.ˈpõ.tu'],pesponto
['ĩ.ku.ˈReɾ'],incorrer
['Rɨ.si.ˈtaɾ'],recitar
['sɨ.ˈkɔj.ɐ'],sequoia
['bɾɐ̃.ˈdiɾ'],brandir
['tɾɐ.pɐ.ˈʎa.dɐ'],trapalhada
['u.ni.fi.kɐ.ˈsɐ̃w̃'],unificação
['ɐ.lu.si.nɐ.ˈsɐ̃w̃'],alucinação
['ĩ.tɾu.mi.ˈsɐ̃w̃'],intromissão
['ĩ.ku.bɐ.ˈsɐ̃w̃'],incubação
['ɔ.psju.ˈnaɫ'],opcional
['ɐ̃.ˈʒi.ɲu'],anjinho
['kuɾ.ˈdɛɫ'],cordel
['ɛ.kɔ.kaɾ.dju.ˈɡɾɐ.mɐ'],ecocardiograma
['ɐʃ.sẽ.ˈdẽ.sjɐ'],ascendência
['tɾɐ̃.zi.ˈʒẽ.sjɐ'],transigência
['tɾɐ̃ʒ.mi.ˈsi.vɛɫ'],transmissível
['kaˈp.tu.ɾɐ'],captura
['pɾu.mi.ˈsoɾ'],promissor
['kõ.fuɾ.ˈta.vɛɫ'],confortável
['kɾɔ.ˈki'],croqui
['pɐ.ɾɐ.li.ˈzi.ɐ'],paralisia
['ˈfuɾ.nɐ'],furna
['ɐ.ˈlaɾ.vɨ'],alarve
['lu.ˈfa.dɐ'],lufada
['ɐ.ˈni.mi.ku'],anímico
['Ri.bɐ̃.ˈsɐj.ɾɐ'],ribanceira
['i.Rɨʃ.põ.ˈsa.vɛɫ'],irresponsável
['i.ʀəʃ.põ.sa.vɛɫ.ˈmẽ.tɨ'],irresponsavelmente
['ʒɨ.nɨ.ɾɐ.ˈliʃ.tɐ'],generalista
['dɨ.vɐ.si.ˈdɐ̃w̃'],devassidão
['li.bɨɾ.ti.ˈna.ʒɐ̃j̃'],libertinagem
['li.ˈmi.tɾu.fɨ'],limítrofe
['ĩ.diʃ.kɾi.mi.na.dɐ.ˈmẽ.tɨ'],indiscriminadamente
['ĩ.diʃ.kɾi.mi.ˈna.du'],indiscriminado
['pu.ˈʒɐ̃.tɨ'],pujante
['ĩ.kõ.ˈɡɾwẽ.sjɐ'],incongruência
['ẽ.Rɐʃ.ˈka.dɐ'],enrascada
['dɨʃ.ˈtɾo.su'],destroço
['ĩ.ʒɨ.ˈɾẽ.sjɐ'],ingerência
['aw.tu.ˈɾi.ɐ'],autoria
['ɐ.ku.ʎi.ˈmẽ.tu'],acolhimento
['ɔb.sɨɾ.ˈvɐ̃.sjɐ'],observância
['Rɐ.lɐ.ˈdoɾ'],ralador
['fuɾ.ˈna.ʎɐ'],fornalha
['pu.tɾɨ.fa.ˈsɐ̃w̃'],putrefação
['ɐ.ɡu.ˈʎe.tɐ'],agulheta
['su.ˈksɐ̃w̃'],sucção
['ɐ.pu.dɾɨ.si.ˈmẽ.tu'],apodrecimento
['faɫ.ˈsjaɾ'],falsear
['ˈpiʃ.kɐ'],pisca
['ɐjʃ.pjɐ.ˈsɐ̃w̃'],expiação
['ɐ.pɨ.ˈswa.du'],apessoado
['ɡu.ˈti.ku.lɐ'],gotícula
['dɨ.zɐ.fu.ˈɾa.du'],desaforado
['ɛɾ.ˈbɛɡ'],airbag
['bɐ.ni.ˈmẽ.tu'],banimento
['ɐ.pu.ˈɾa.du'],apurado
['mɨ.ˈli.sjɐ'],milícia
['pɐ.ti.fɐ.ˈɾi.ɐ'],patifaria
['ĩ.puʃ.ˈtu.ɾɐ'],impostura
['ˈo.dɾɨ'],odre
['ˈtĩ.pɐ.nu'],tímpano
['mẽ.di.ˈkɐ̃.tɨ'],mendicante
['kuɾ.pu.ˈlẽ.sjɐ'],corpulência
['paj.ˈnɛɫ'],painel
['aɫ.mi.ˈɾɐ̃.tɨ'],almirante
['nu.tɾi.sju.ˈniʃ.tɐ'],nutricionista
['Rɛ.tɾɔ.a.ti.vi.ˈda.dɨ'],retroatividade
['ˈmwɛ.lɐ'],moela
['dɨʒ.ɡɾɐ.ˈsaɾ'],desgraçar
['pɨʃ.ˈkɐj.ɾu'],pesqueiro
['mɔ.ˈtɛɫ'],motel
['ˈsa.ti.ɾɐ'],sátira
['ɡɐ.Rɐ.ˈfaɫ'],garrafal
['kɾu.sɨ.fi.kɐ.ˈsɐ̃w̃'],crucificação
['ɡu.ˈtɐj.ɾɐ'],goteira
['plu.ˈvjaɫ'],pluvial
['ɐ.dɔ.ˈta.du'],adotado
['bɐ.tɐ.ˈta.dɐ'],batatada
['ˈpɾɐ̃.ʃɐ'],prancha
['di.lɐ.ˈta.du'],dilatado
['dɨʃ.kɐ.mi.ˈzaɾ'],descamisar
['kɐ.ˈRɐ̃.kɐ'],carranca
['bɐɾ.lɐ.ˈvẽ.tu'],barlavento
['Rɨ.tɾɐ.tɐ.ˈsɐ̃w̃'],retratação
['sɐɾ.ˈʒe.tɐ'],sarjeta
['ẽ.kɐɾ.ˈdi.du'],encardido
['Rɨ.ĩ.si.ˈdẽ.sjɐ'],reincidência
['ku.ˈbiʒ.mu'],cubismo
['dɨ.bi.ˈkaɾ'],debicar
['plu.vju.zi.ˈda.dɨ'],pluviosidade
['flu.ˈɾɐj.u'],floreio
['vu.ˈtɐ̃.tɨ'],votante
['dɨʒ.ɡɾɨ.ˈɲa.du'],desgrenhado
['Ru.ˈboɾ'],rubor
['lɐ̃.ˈpɐj.ʒu'],lampejo
['ĩ.tɛɾ.ˈkɐ̃.bju'],intercâmbio
['bõ.bɐɾ.ˈdjaɾ'],bombardear
['Ri.ʒi.ˈdeʃ'],rigidez
['tɾu.ˈfɛw'],troféu
['ɔ.kɐ.zju.ˈnaɾ'],ocasionar
['fɐ.ˈɡɔ.tɨ'],fagote
['bu.ˈti.kɐ'],botica
['dɨʃ.ˈkaɾ.ɡu'],descargo
['kɐ.mu.ˈfla.ʒɐ̃j̃'],camuflagem
['kɐ.Rɔ.ˈsɛɫ'],carrossel
['iʃ.ˈtiɡ.mɐ'],estigma
['mɐɾ.ˈke.zɐ'],marquesa
['mi.ˈnwe.tɨ'],minuete
['ɔɾ.ˈfjɐ̃w̃'],orfeão
['pɐ.ˈle.tɐ'],paleta
['dɨʃ.kɐ.ˈɾa.du'],descarado
['Rɨ.ˈfɐj.tu'],refeito
['ku.ɾu.ˈna.ɾju'],coronário
['iʃ.ku.ˈReɾ'],escorrer
['tuʃ.ˈtɐ̃w̃'],tostão
['i.nɐ.kɐ.ˈba.du'],inacabado
['i.lɨ.ɡɐ.li.ˈda.dɨ'],ilegalidade
['ˈkɐ.ɲɐ.mu'],cânhamo
['ɐɾ.kɐ.ˈbuʃ'],arcabuz
['ɐɾ.ˈɡwẽ.tɨ'],arguente
['ˈa.tu.nu'],átono
['mɐɾ.ˈti.ɾju'],martírio
['ẽ.fɨ.Ru.ˈʒaɾ'],enferrujar
['bɐ.nɐ.li.ˈda.dɨ'],banalidade
['kõ.kɐ.tɨ.ˈnaɾ'],concatenar
['naɾ.si.ˈziʒ.mu'],narcisismo
['pu.ˈmaɾ'],pomar
['uɾ.ti.ˈka.ɾjɐ'],urticária
['ɡĩ.ˈʃaɾ'],guinchar
['i.ˈɾɔj.ku'],heroico
['ʃɐ.ˈkaɫ'],chacal
['ʃɐ.mɐ.ˈɾiʃ'],chamariz
['iʒ.maɫ.ˈtaɾ'],esmaltar
['pɾu.sɨ.ˈdẽ.sjɐ'],procedência
['Rɐ.ˈma.dɐ'],ramada
['ˈuj'],ui
['ɔ.di.ˈsɐj.ɐ'],odisseia
['pɾuʃ.kɾɨ.ˈveɾ'],proscrever
['ˈʒɔj.ɐ'],joia
['i.ˈlɐj.tu'],eleito
['vi.ˈbɾaɾ'],vibrar
['iʃ.pɐɾ.ˈʒiɾ'],espargir
['ɡɐ.bi.ˈne.tɨ'],gabinete
['ẽ.ʃu.vɐ.ˈʎaɾ'],enxovalhar
['kɾa.ˈʃa'],crachá
['pɨɾ.ku.sju.ˈniʃ.tɐ'],percussionista
['ɔ.ˈbwiʃ.tɐ'],oboísta
['bɐ.ˈtẽ.tɨ'],batente
['vju.li.ˈniʃ.tɐ'],violinista
['vju.lõ.sɨ.ˈliʃ.tɐ'],violoncelista
['kɐ.mɐ.ˈɾɐj.ɾu'],camareiro
['Rɨ.tɾɐ.ˈtiʃ.tɐ'],retratista
['pa.ɾɐ.kɨ.ˈdiʃ.tɐ'],paraquedista
['pa.ɾɐ.kɨ.ˈdiʒ.mu'],paraquedismo
['dɨʒ.buɾ.ˈdaɾ'],desbordar
['di.si.ˈpaɾ'],dissipar
['dɨ.mu.ˈkɾa.tɐ'],democrata
['pɐ.ˈɾɔ.djɐ'],paródia
['i.mi.tɐ.ˈsɐ̃w̃'],imitação
['i.dɾɔ.i.ˈlɛ.tɾi.ku'],hidroelétrico
['ʒi.ˈbɔj.ɐ'],jiboia
['pɾu.vi.dẽ.ˈsjaɫ'],providencial
['kli.ˈva.ʒɐ̃j̃'],clivagem
['ɐ̃.ti.sɨ.mi.ˈtiʒ.mu'],antissemitismo
['sɨ.ˈkɛʃ.tɾu'],sequestro
['ku.ni.ˈvẽ.sjɐ'],conivência
['lɐ̃.ˈbɾe.tɐ'],lambreta
['dɨ.fɨ.ɾi.ˈmẽ.tu'],deferimento
['pɾɨ.ˈdjaɫ'],predial
['si.ˈaɾ'],cear
['pɾɨ.du.mi.ˈnɐ̃.tɨ'],predominante
['ɐ.ˈseɾ.tu'],acerto
['ĩ.dɨ.fɨ.ˈɾiɾ'],indeferir
['pɨɾ.vɨɾ.si.ˈda.dɨ'],perversidade
['Ri.ˈvaɫ'],rival
['ɔɾ.ˈsaɾ'],orçar
['kɐ.ˈRe.tɐ'],carreta
['mɐ.tɐ.ˈɡaɫ'],matagal
['ˈlaʃ.ti.mɐ'],lástima
['ˈla.tɛks'],látex
['kõ.vɛ.ksi.ˈda.dɨ'],convexidade
['kõ.su.ˈma.du'],consumado
['dɨ.kɾɨʃ.ˈseɾ'],decrescer
['ĩ.dɨ.ku.ˈɾo.zu'],indecoroso
['dɨ.ku.ˈɾo.zu'],decoroso
['bi.kɐ.mɨ.ˈɾaɫ'],bicameral
['ku.mi.zɨ.ɾɐ.ˈsɐ̃w̃'],comiseração
['ˈRĩ.ɡɨ'],ringue
['ɐjʃ.kuɾ.ˈsɐ̃w̃'],excursão
['kɐ.ˈti.tɐ'],catita
['bɨ.li.ʒɨ.ˈɾɐ̃.tɨ'],beligerante
['ɡɾɐ.dɐ.ˈsɐ̃w̃'],gradação
['Rɨ.vɨ.ˈli.ɐ'],revelia
['ẽ.dew.ˈzaɾ'],endeusar
['tẽ.pɨ.ˈɾɐ̃.sɐ'],temperança
['faɫ.ˈto.zu'],faltoso
['ẽ.vɨ.ɾɨ.ˈdaɾ'],enveredar
['sɨ.mɨʃ.ˈtɾaɫ'],semestral
['vɨɾ.sɐ.ti.li.ˈda.dɨ'],versatilidade
['mu.ˈdaɫ'],modal
['fɾɐ̃.ˈzi.nu'],franzino
['ĩ.fɾa.ˈsɐ̃w̃'],infração
['pɾɨ.vi.ˈzi.vɛɫ'],previsível
['dɨ.lɨ.ɡɐ.ˈsɐ̃w̃'],delegação
['kuɾ.ˈne.tɐ'],corneta
['ˈa.vu'],avo
['ɔ.ˈbwɛ'],oboé
['ɐ.ɛ.ˈɾɔ.bi.kɐ'],aeróbica
['ɐ.sɛ.ˈkswa.du'],assexuado
['u.ni.lɐ.tɨ.ˈɾaɫ'],unilateral
['kɐ.pɨ.ˈlɐ̃w̃'],capelão
['i.ni.kwi.ˈda.dɨ'],iniquidade
['plɐ.ni.fi.kɐ.ˈsɐ̃w̃'],planificação
['pɨ.dɐ.ˈlaɾ'],pedalar
['ˈbjo.mɐ'],bioma
['iʒ.ˈɡɐj.ʎɐ'],esguelha
['Rɨ.kɾu.dɨʃ.ˈsẽ.sjɐ'],recrudescência
['sɨ.dẽ.ˈta.ɾju'],sedentário
['dɨ.ˈsẽ.sjɐ'],decência
['ɡɾɨ.ˈɡa.ɾju'],gregário
['ʃɐ.si.ˈnaɾ'],chacinar
['kõ.tẽ.ˈsjo.zu'],contencioso
['saɫ.vɐ.ɡwɐɾ.ˈdaɾ'],salvaguardar
['saɫ.vɐ.ˈɡwaɾ.dɐ'],salvaguarda
['mõ.tɐ.ˈɲiʒ.mu'],montanhismo
['i.vi.ˈksɐ̃w̃'],evicção
['ĩ.dɨʃ.ˈtĩ.tu'],indistinto
['pɐ.ɾɐ.ˈli.ti.ku'],paralítico
['iʃ.kɐ.ɾɐ.ˈmu.sɐ'],escaramuça
['Rɐj.tɨ.ɾɐ.ˈsɐ̃w̃'],reiteração
['noj.ˈta.dɐ'],noitada
['iɾ.mɐ̃.ˈda.dɨ'],irmandade
['bu.li.ˈso.zu'],buliçoso
['ĩ.pu.si.bi.li.ˈtaɾ'],impossibilitar
['ẽ.Rɨ.ʒɨ.ˈlaɾ'],enregelar
['ĩ.pɾɨ.si.ˈzɐ̃w̃'],imprecisão
['pɾɨ.vɨ.ˈni.du'],prevenido
